Elevation (deg) - Measured	
29.37	10.0293
29.375	10.0293
29.38	10.0293
29.385	10.0293
29.39	10.0293
29.395	10.0293
29.4	10.0293
29.405	10.0293
29.41	10.0293
29.415	10.0293
29.42	10.0293
29.425	10.0293
29.43	10.0293
29.435	10.0293
29.44	10.0293
29.445	10.0293
29.45	10.0293
29.455	10.0293
29.46	10.0293
29.465	10.0293
29.47	10.0293
29.475	10.0293
29.48	10.0293
29.485	10.0293
29.49	10.0293
29.495	10.0293
29.5	10.0293
29.505	10.0293
29.51	10.0293
29.515	10.0293
29.52	10.0293
29.525	10.0293
29.53	10.0293
29.535	10.0293
29.54	10.0293
29.545	10.0293
29.55	10.0293
29.555	10.0293
29.56	10.0293
29.565	10.0293
29.57	10.0293
29.575	9.94141
29.58	9.94141
29.585	9.94141
29.59	9.94141
29.595	9.94141
29.6	9.94141
29.605	9.94141
29.61	9.94141
29.615	9.94141
29.62	9.94141
29.625	9.94141
29.63	9.94141
29.635	9.94141
29.64	9.94141
29.645	9.94141
29.65	9.94141
29.655	9.94141
29.66	9.94141
29.665	9.94141
29.67	9.94141
29.675	9.94141
29.68	9.94141
29.685	9.94141
29.69	9.94141
29.695	9.94141
29.7	9.94141
29.705	9.94141
29.71	9.94141
29.715	9.94141
29.72	9.94141
29.725	9.94141
29.73	9.94141
29.735	9.94141
29.74	9.94141
29.745	9.94141
29.75	9.94141
29.755	9.94141
29.76	9.94141
29.765	9.94141
29.77	9.94141
29.775	9.94141
29.78	9.94141
29.785	9.94141
29.79	9.94141
29.795	9.94141
29.8	9.94141
29.805	9.94141
29.81	9.94141
29.815	9.94141
29.82	9.94141
29.825	9.94141
29.83	9.94141
29.835	9.94141
29.84	9.94141
29.845	9.94141
29.85	9.94141
29.855	9.94141
29.86	9.94141
29.865	9.94141
29.87	9.94141
29.875	9.94141
29.88	9.94141
29.885	9.94141
29.89	9.94141
29.895	9.94141
29.9	9.94141
29.905	9.94141
29.91	10.0293
29.915	10.0293
29.92	10.0293
29.925	10.0293
29.93	10.0293
29.935	10.0293
29.94	10.0293
29.945	10.0293
29.95	10.0293
29.955	10.0293
29.96	10.0293
29.965	10.0293
29.97	10.0293
29.975	10.0293
29.98	10.0293
29.985	10.0293
29.99	10.0293
29.995	10.0293
30	10.0293
30.005	10.0293
30.01	10.0293
30.015	10.0293
30.02	10.0293
30.025	10.0293
30.03	10.0293
30.035	10.0293
30.04	10.0293
30.045	10.0293
30.05	9.94141
30.055	9.94141
30.06	9.94141
30.065	9.94141
30.07	9.85352
30.075	9.85352
30.08	9.85352
30.085	9.85352
30.09	9.76563
30.095	9.76563
30.1	9.76563
30.105	9.67773
30.11	9.58984
30.115	9.58984
30.12	9.58984
30.125	9.50195
30.13	9.41406
30.135	9.41406
30.14	9.32617
30.145	9.32617
30.15	9.32617
30.155	9.0625
30.16	9.0625
30.165	8.97461
30.17	8.88672
30.175	8.79883
30.18	8.71094
30.185	8.62305
30.19	8.53516
30.195	8.53516
30.2	8.35937
30.205	8.35937
30.21	8.27148
30.215	8.00781
30.22	7.91992
30.225	7.83203
30.23	7.56836
30.235	7.56836
30.24	7.48047
30.245	7.2168
30.25	7.12891
30.255	7.04102
30.26	6.68945
30.265	6.60156
30.27	6.51367
30.275	6.25
30.28	6.16211
30.285	6.07422
30.29	5.81055
30.295	5.63477
30.3	5.37109
30.305	5.2832
30.31	5.19531
30.315	4.84375
30.32	4.75586
30.325	4.66797
30.33	4.4043
30.335	4.22852
30.34	4.14063
30.345	3.87695
30.35	3.70117
30.355	3.61328
30.36	3.17383
30.365	3.08594
30.37	2.99805
30.375	2.73437
30.38	2.64648
30.385	2.55859
30.39	2.20703
30.395	2.11914
30.4	1.85547
30.405	1.67969
30.41	1.5918
30.415	1.32812
30.42	1.24023
30.425	0.888672
30.43	0.800781
30.435	0.712891
30.44	0.449219
30.445	0.361328
30.45	0.273438
30.455	0.00976562
30.46	-0.078125
30.465	-0.166016
30.47	-0.517578
30.475	-0.605469
30.48	-0.693359
30.485	-0.957031
30.49	-1.04492
30.495	-1.04492
30.5	-1.30859
30.505	-1.39648
30.51	-1.57227
30.515	-1.74805
30.52	-1.74805
30.525	-2.09961
30.53	-2.09961
30.535	-2.36328
30.54	-2.36328
30.545	-2.45117
30.55	-2.62695
30.555	-2.71484
30.56	-2.71484
30.565	-2.89063
30.57	-2.97852
30.575	-2.97852
30.58	-3.24219
30.585	-3.33008
30.59	-3.33008
30.595	-3.59375
30.6	-3.59375
30.605	-3.85742
30.61	-3.85742
30.615	-4.0332
30.62	-4.12109
30.625	-4.29688
30.63	-4.29688
30.635	-4.29688
30.64	-4.47266
30.645	-4.47266
30.65	-4.56055
30.655	-4.64844
30.66	-4.73633
30.665	-4.82422
30.67	-4.82422
30.675	-4.82422
30.68	-4.91211
30.685	-4.91211
30.69	-5
30.695	-5
30.7	-5.08789
30.705	-5.08789
30.71	-5.08789
30.715	-5.08789
30.72	-5.17578
30.725	-5.17578
30.73	-5.26367
30.735	-5.26367
30.74	-5.26367
30.745	-5.26367
30.75	-5.35156
30.755	-5.35156
30.76	-5.43945
30.765	-5.43945
30.77	-5.43945
30.775	-5.52734
30.78	-5.52734
30.785	-5.52734
30.79	-5.52734
30.795	-5.61523
30.8	-5.61523
30.805	-5.61523
30.81	-5.70313
30.815	-5.70313
30.82	-5.70313
30.825	-5.79102
30.83	-5.79102
30.835	-5.79102
30.84	-5.79102
30.845	-5.87891
30.85	-5.87891
30.855	-5.87891
30.86	-5.87891
30.865	-5.9668
30.87	-5.9668
30.875	-5.9668
30.88	-6.05469
30.885	-6.05469
30.89	-6.05469
30.895	-6.14258
30.9	-6.14258
30.905	-6.14258
30.91	-6.23047
30.915	-6.23047
30.92	-6.23047
30.925	-6.31836
30.93	-6.31836
30.935	-6.31836
30.94	-6.40625
30.945	-6.40625
30.95	-6.40625
30.955	-6.49414
30.96	-6.49414
30.965	-6.49414
30.97	-6.58203
30.975	-6.58203
30.98	-6.66992
30.985	-6.66992
30.99	-6.66992
30.995	-6.75781
31	-6.75781
31.005	-6.8457
31.01	-6.8457
31.015	-6.8457
31.02	-6.93359
31.025	-7.02148
31.03	-7.02148
31.035	-7.02148
31.04	-7.10938
31.045	-7.10938
31.05	-7.10938
31.055	-7.19727
31.06	-7.19727
31.065	-7.28516
31.07	-7.37305
31.075	-7.37305
31.08	-7.37305
31.085	-7.46094
31.09	-7.46094
31.095	-7.54883
31.1	-7.54883
31.105	-7.54883
31.11	-7.54883
31.115	-7.54883
31.12	-7.63672
31.125	-7.63672
31.13	-7.63672
31.135	-7.72461
31.14	-7.72461
31.145	-7.72461
31.15	-7.8125
31.155	-7.8125
31.16	-7.8125
31.165	-7.90039
31.17	-7.90039
31.175	-7.90039
31.18	-7.90039
31.185	-7.90039
31.19	-7.98828
31.195	-7.98828
31.2	-7.98828
31.205	-8.07617
31.21	-8.07617
31.215	-8.07617
31.22	-8.07617
31.225	-8.07617
31.23	-8.07617
31.235	-8.07617
31.24	-8.16406
31.245	-8.16406
31.25	-8.16406
31.255	-8.16406
31.26	-8.16406
31.265	-8.16406
31.27	-8.25195
31.275	-8.25195
31.28	-8.25195
31.285	-8.25195
31.29	-8.25195
31.295	-8.25195
31.3	-8.25195
31.305	-8.25195
31.31	-8.33984
31.315	-8.33984
31.32	-8.33984
31.325	-8.33984
31.33	-8.33984
31.335	-8.33984
31.34	-8.33984
31.345	-8.42773
31.35	-8.42773
31.355	-8.42773
31.36	-8.42773
31.365	-8.42773
31.37	-8.42773
31.375	-8.42773
31.38	-8.42773
31.385	-8.42773
31.39	-8.51563
31.395	-8.51563
31.4	-8.51563
31.405	-8.51563
31.41	-8.51563
31.415	-8.51563
31.42	-8.51563
31.425	-8.51563
31.43	-8.51563
31.435	-8.51563
31.44	-8.51563
31.445	-8.51563
31.45	-8.51563
31.455	-8.60352
31.46	-8.60352
31.465	-8.60352
31.47	-8.60352
31.475	-8.60352
31.48	-8.60352
31.485	-8.60352
31.49	-8.60352
31.495	-8.60352
31.5	-8.60352
31.505	-8.60352
31.51	-8.60352
31.515	-8.60352
31.52	-8.60352
31.525	-8.69141
31.53	-8.69141
31.535	-8.69141
